src,dest,path,EdgeType
PDGFRB-TRAN,PDGFRB-PROT,internal link,Gene-TRAN-Gene-PROT
PDHA1-TRAN,PDHA1-PROT,internal link,Gene-TRAN-Gene-PROT
PDHA2-TRAN,PDHA2-PROT,internal link,Gene-TRAN-Gene-PROT
PDHB-TRAN,PDHB-PROT,internal link,Gene-TRAN-Gene-PROT
PDK1-TRAN,PDK1-PROT,internal link,Gene-TRAN-Gene-PROT
PDPK1-TRAN,PDPK1-PROT,internal link,Gene-TRAN-Gene-PROT
PERP-TRAN,PERP-PROT,internal link,Gene-TRAN-Gene-PROT
PF4-TRAN,PF4-PROT,internal link,Gene-TRAN-Gene-PROT
PF4V1-TRAN,PF4V1-PROT,internal link,Gene-TRAN-Gene-PROT
PFKFB1-TRAN,PFKFB1-PROT,internal link,Gene-TRAN-Gene-PROT
PFKFB2-TRAN,PFKFB2-PROT,internal link,Gene-TRAN-Gene-PROT
PFKFB3-TRAN,PFKFB3-PROT,internal link,Gene-TRAN-Gene-PROT
PFKFB4-TRAN,PFKFB4-PROT,internal link,Gene-TRAN-Gene-PROT
PFKL-TRAN,PFKL-PROT,internal link,Gene-TRAN-Gene-PROT
PFKM-TRAN,PFKM-PROT,internal link,Gene-TRAN-Gene-PROT
PFKP-TRAN,PFKP-PROT,internal link,Gene-TRAN-Gene-PROT
PFN1-TRAN,PFN1-PROT,internal link,Gene-TRAN-Gene-PROT
PFN2-TRAN,PFN2-PROT,internal link,Gene-TRAN-Gene-PROT
PFN3-TRAN,PFN3-PROT,internal link,Gene-TRAN-Gene-PROT
PFN4-TRAN,PFN4-PROT,internal link,Gene-TRAN-Gene-PROT
PGAM5-TRAN,PGAM5-PROT,internal link,Gene-TRAN-Gene-PROT
PGF-TRAN,PGF-PROT,internal link,Gene-TRAN-Gene-PROT
PGK1-TRAN,PGK1-PROT,internal link,Gene-TRAN-Gene-PROT
PGK2-TRAN,PGK2-PROT,internal link,Gene-TRAN-Gene-PROT
PGR-TRAN,PGR-PROT,internal link,Gene-TRAN-Gene-PROT
PHKA1-TRAN,PHKA1-PROT,internal link,Gene-TRAN-Gene-PROT
PHKA2-TRAN,PHKA2-PROT,internal link,Gene-TRAN-Gene-PROT
PHKB-TRAN,PHKB-PROT,internal link,Gene-TRAN-Gene-PROT
PHKG1-TRAN,PHKG1-PROT,internal link,Gene-TRAN-Gene-PROT
PHKG2-TRAN,PHKG2-PROT,internal link,Gene-TRAN-Gene-PROT
PHLPP1-TRAN,PHLPP1-PROT,internal link,Gene-TRAN-Gene-PROT
PHLPP2-TRAN,PHLPP2-PROT,internal link,Gene-TRAN-Gene-PROT
PIAS1-TRAN,PIAS1-PROT,internal link,Gene-TRAN-Gene-PROT
PIAS2-TRAN,PIAS2-PROT,internal link,Gene-TRAN-Gene-PROT
PIAS3-TRAN,PIAS3-PROT,internal link,Gene-TRAN-Gene-PROT
PIAS4-TRAN,PIAS4-PROT,internal link,Gene-TRAN-Gene-PROT
PIDD1-TRAN,PIDD1-PROT,internal link,Gene-TRAN-Gene-PROT
PIK3AP1-TRAN,PIK3AP1-PROT,internal link,Gene-TRAN-Gene-PROT
PIK3C3-TRAN,PIK3C3-PROT,internal link,Gene-TRAN-Gene-PROT
PIK3CA-TRAN,PIK3CA-PROT,internal link,Gene-TRAN-Gene-PROT
PIK3CB-TRAN,PIK3CB-PROT,internal link,Gene-TRAN-Gene-PROT
PIK3CD-TRAN,PIK3CD-PROT,internal link,Gene-TRAN-Gene-PROT
PIK3CG-TRAN,PIK3CG-PROT,internal link,Gene-TRAN-Gene-PROT
PIK3R1-TRAN,PIK3R1-PROT,internal link,Gene-TRAN-Gene-PROT
PIK3R2-TRAN,PIK3R2-PROT,internal link,Gene-TRAN-Gene-PROT
PIK3R3-TRAN,PIK3R3-PROT,internal link,Gene-TRAN-Gene-PROT
PIK3R4-TRAN,PIK3R4-PROT,internal link,Gene-TRAN-Gene-PROT
PIK3R5-TRAN,PIK3R5-PROT,internal link,Gene-TRAN-Gene-PROT
PIK3R6-TRAN,PIK3R6-PROT,internal link,Gene-TRAN-Gene-PROT
PIM1-TRAN,PIM1-PROT,internal link,Gene-TRAN-Gene-PROT
PIN1-TRAN,PIN1-PROT,internal link,Gene-TRAN-Gene-PROT
PIP5K1A-TRAN,PIP5K1A-PROT,internal link,Gene-TRAN-Gene-PROT
PIP5K1B-TRAN,PIP5K1B-PROT,internal link,Gene-TRAN-Gene-PROT
PIP5K1C-TRAN,PIP5K1C-PROT,internal link,Gene-TRAN-Gene-PROT
PITX2-TRAN,PITX2-PROT,internal link,Gene-TRAN-Gene-PROT
PKLR-TRAN,PKLR-PROT,internal link,Gene-TRAN-Gene-PROT
PKM-TRAN,PKM-PROT,internal link,Gene-TRAN-Gene-PROT
PKN1-TRAN,PKN1-PROT,internal link,Gene-TRAN-Gene-PROT
PKN2-TRAN,PKN2-PROT,internal link,Gene-TRAN-Gene-PROT
PKN3-TRAN,PKN3-PROT,internal link,Gene-TRAN-Gene-PROT
PLA1A-TRAN,PLA1A-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G10-TRAN,PLA2G10-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G12A-TRAN,PLA2G12A-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G12B-TRAN,PLA2G12B-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G1B-TRAN,PLA2G1B-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G2A-TRAN,PLA2G2A-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G2C-TRAN,PLA2G2C-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G2D-TRAN,PLA2G2D-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G2E-TRAN,PLA2G2E-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G2F-TRAN,PLA2G2F-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G3-TRAN,PLA2G3-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G4A-TRAN,PLA2G4A-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G4B-TRAN,PLA2G4B-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G4C-TRAN,PLA2G4C-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G4D-TRAN,PLA2G4D-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G4E-TRAN,PLA2G4E-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G4F-TRAN,PLA2G4F-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G5-TRAN,PLA2G5-PROT,internal link,Gene-TRAN-Gene-PROT
PLA2G6-TRAN,PLA2G6-PROT,internal link,Gene-TRAN-Gene-PROT
PLAAT3-TRAN,PLAAT3-PROT,internal link,Gene-TRAN-Gene-PROT
PLAT-TRAN,PLAT-PROT,internal link,Gene-TRAN-Gene-PROT
PLAU-TRAN,PLAU-PROT,internal link,Gene-TRAN-Gene-PROT
PLCB1-TRAN,PLCB1-PROT,internal link,Gene-TRAN-Gene-PROT
PLCB2-TRAN,PLCB2-PROT,internal link,Gene-TRAN-Gene-PROT
PLCB3-TRAN,PLCB3-PROT,internal link,Gene-TRAN-Gene-PROT
PLCB4-TRAN,PLCB4-PROT,internal link,Gene-TRAN-Gene-PROT
PLCD1-TRAN,PLCD1-PROT,internal link,Gene-TRAN-Gene-PROT
PLCD3-TRAN,PLCD3-PROT,internal link,Gene-TRAN-Gene-PROT
PLCD4-TRAN,PLCD4-PROT,internal link,Gene-TRAN-Gene-PROT
PLCE1-TRAN,PLCE1-PROT,internal link,Gene-TRAN-Gene-PROT
PLCG1-TRAN,PLCG1-PROT,internal link,Gene-TRAN-Gene-PROT
PLCG2-TRAN,PLCG2-PROT,internal link,Gene-TRAN-Gene-PROT
PLCZ1-TRAN,PLCZ1-PROT,internal link,Gene-TRAN-Gene-PROT
PLD1-TRAN,PLD1-PROT,internal link,Gene-TRAN-Gene-PROT
PLD2-TRAN,PLD2-PROT,internal link,Gene-TRAN-Gene-PROT
PLIN1-TRAN,PLIN1-PROT,internal link,Gene-TRAN-Gene-PROT
PLIN2-TRAN,PLIN2-PROT,internal link,Gene-TRAN-Gene-PROT
PLIN4-TRAN,PLIN4-PROT,internal link,Gene-TRAN-Gene-PROT
PLIN5-TRAN,PLIN5-PROT,internal link,Gene-TRAN-Gene-PROT
PLK1-TRAN,PLK1-PROT,internal link,Gene-TRAN-Gene-PROT
PLK2-TRAN,PLK2-PROT,internal link,Gene-TRAN-Gene-PROT
PLK3-TRAN,PLK3-PROT,internal link,Gene-TRAN-Gene-PROT
PLK4-TRAN,PLK4-PROT,internal link,Gene-TRAN-Gene-PROT
PLN-TRAN,PLN-PROT,internal link,Gene-TRAN-Gene-PROT
PLTP-TRAN,PLTP-PROT,internal link,Gene-TRAN-Gene-PROT
PMAIP1-TRAN,PMAIP1-PROT,internal link,Gene-TRAN-Gene-PROT
POMC-TRAN,POMC-PROT,internal link,Gene-TRAN-Gene-PROT
PORCN-TRAN,PORCN-PROT,internal link,Gene-TRAN-Gene-PROT
POU5F1-TRAN,POU5F1-PROT,internal link,Gene-TRAN-Gene-PROT
POU5F1B-TRAN,POU5F1B-PROT,internal link,Gene-TRAN-Gene-PROT
PPARA-TRAN,PPARA-PROT,internal link,Gene-TRAN-Gene-PROT
PPARD-TRAN,PPARD-PROT,internal link,Gene-TRAN-Gene-PROT
PPARG-TRAN,PPARG-PROT,internal link,Gene-TRAN-Gene-PROT
PPARGC1A-TRAN,PPARGC1A-PROT,internal link,Gene-TRAN-Gene-PROT
PPBP-TRAN,PPBP-PROT,internal link,Gene-TRAN-Gene-PROT
PPIF-TRAN,PPIF-PROT,internal link,Gene-TRAN-Gene-PROT
PPM1A-TRAN,PPM1A-PROT,internal link,Gene-TRAN-Gene-PROT
PPM1B-TRAN,PPM1B-PROT,internal link,Gene-TRAN-Gene-PROT
PPM1D-TRAN,PPM1D-PROT,internal link,Gene-TRAN-Gene-PROT
PPP1CA-TRAN,PPP1CA-PROT,internal link,Gene-TRAN-Gene-PROT
PPP1CB-TRAN,PPP1CB-PROT,internal link,Gene-TRAN-Gene-PROT
PPP1CC-TRAN,PPP1CC-PROT,internal link,Gene-TRAN-Gene-PROT
PPP1R12A-TRAN,PPP1R12A-PROT,internal link,Gene-TRAN-Gene-PROT
PPP1R12B-TRAN,PPP1R12B-PROT,internal link,Gene-TRAN-Gene-PROT
PPP1R12C-TRAN,PPP1R12C-PROT,internal link,Gene-TRAN-Gene-PROT
PPP1R1B-TRAN,PPP1R1B-PROT,internal link,Gene-TRAN-Gene-PROT
PPP1R3A-TRAN,PPP1R3A-PROT,internal link,Gene-TRAN-Gene-PROT
PPP1R3B-TRAN,PPP1R3B-PROT,internal link,Gene-TRAN-Gene-PROT
PPP1R3C-TRAN,PPP1R3C-PROT,internal link,Gene-TRAN-Gene-PROT
PPP1R3D-TRAN,PPP1R3D-PROT,internal link,Gene-TRAN-Gene-PROT
PPP1R3E-TRAN,PPP1R3E-PROT,internal link,Gene-TRAN-Gene-PROT
PPP1R3F-TRAN,PPP1R3F-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2CA-TRAN,PPP2CA-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2CB-TRAN,PPP2CB-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2R1A-TRAN,PPP2R1A-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2R1B-TRAN,PPP2R1B-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2R2A-TRAN,PPP2R2A-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2R2B-TRAN,PPP2R2B-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2R2C-TRAN,PPP2R2C-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2R2D-TRAN,PPP2R2D-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2R3A-TRAN,PPP2R3A-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2R3B-TRAN,PPP2R3B-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2R3C-TRAN,PPP2R3C-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2R5A-TRAN,PPP2R5A-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2R5B-TRAN,PPP2R5B-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2R5C-TRAN,PPP2R5C-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2R5D-TRAN,PPP2R5D-PROT,internal link,Gene-TRAN-Gene-PROT
PPP2R5E-TRAN,PPP2R5E-PROT,internal link,Gene-TRAN-Gene-PROT
PPP3CA-TRAN,PPP3CA-PROT,internal link,Gene-TRAN-Gene-PROT
PPP3CB-TRAN,PPP3CB-PROT,internal link,Gene-TRAN-Gene-PROT
PPP3CC-TRAN,PPP3CC-PROT,internal link,Gene-TRAN-Gene-PROT
PPP3R1-TRAN,PPP3R1-PROT,internal link,Gene-TRAN-Gene-PROT
PPP3R2-TRAN,PPP3R2-PROT,internal link,Gene-TRAN-Gene-PROT
PPP4C-TRAN,PPP4C-PROT,internal link,Gene-TRAN-Gene-PROT
PPP4R3A-TRAN,PPP4R3A-PROT,internal link,Gene-TRAN-Gene-PROT
PPP4R3C-TRAN,PPP4R3C-PROT,internal link,Gene-TRAN-Gene-PROT
PPP5C-TRAN,PPP5C-PROT,internal link,Gene-TRAN-Gene-PROT
PRDM4-TRAN,PRDM4-PROT,internal link,Gene-TRAN-Gene-PROT
PREX1-TRAN,PREX1-PROT,internal link,Gene-TRAN-Gene-PROT
PRICKLE1-TRAN,PRICKLE1-PROT,internal link,Gene-TRAN-Gene-PROT
PRICKLE2-TRAN,PRICKLE2-PROT,internal link,Gene-TRAN-Gene-PROT
PRICKLE3-TRAN,PRICKLE3-PROT,internal link,Gene-TRAN-Gene-PROT
PRICKLE4-TRAN,PRICKLE4-PROT,internal link,Gene-TRAN-Gene-PROT
PRKAA1-TRAN,PRKAA1-PROT,internal link,Gene-TRAN-Gene-PROT
PRKAA2-TRAN,PRKAA2-PROT,internal link,Gene-TRAN-Gene-PROT
PRKAB1-TRAN,PRKAB1-PROT,internal link,Gene-TRAN-Gene-PROT
PRKAB2-TRAN,PRKAB2-PROT,internal link,Gene-TRAN-Gene-PROT
PRKACA-TRAN,PRKACA-PROT,internal link,Gene-TRAN-Gene-PROT
PRKACB-TRAN,PRKACB-PROT,internal link,Gene-TRAN-Gene-PROT
PRKACG-TRAN,PRKACG-PROT,internal link,Gene-TRAN-Gene-PROT
PRKAG1-TRAN,PRKAG1-PROT,internal link,Gene-TRAN-Gene-PROT
PRKAG2-TRAN,PRKAG2-PROT,internal link,Gene-TRAN-Gene-PROT
PRKAG3-TRAN,PRKAG3-PROT,internal link,Gene-TRAN-Gene-PROT
PRKAR1A-TRAN,PRKAR1A-PROT,internal link,Gene-TRAN-Gene-PROT
PRKAR1B-TRAN,PRKAR1B-PROT,internal link,Gene-TRAN-Gene-PROT
PRKAR2A-TRAN,PRKAR2A-PROT,internal link,Gene-TRAN-Gene-PROT
PRKAR2B-TRAN,PRKAR2B-PROT,internal link,Gene-TRAN-Gene-PROT
PRKCA-TRAN,PRKCA-PROT,internal link,Gene-TRAN-Gene-PROT
PRKCB-TRAN,PRKCB-PROT,internal link,Gene-TRAN-Gene-PROT
PRKCD-TRAN,PRKCD-PROT,internal link,Gene-TRAN-Gene-PROT
PRKCE-TRAN,PRKCE-PROT,internal link,Gene-TRAN-Gene-PROT
PRKCG-TRAN,PRKCG-PROT,internal link,Gene-TRAN-Gene-PROT
PRKCI-TRAN,PRKCI-PROT,internal link,Gene-TRAN-Gene-PROT
PRKCQ-TRAN,PRKCQ-PROT,internal link,Gene-TRAN-Gene-PROT
PRKCZ-TRAN,PRKCZ-PROT,internal link,Gene-TRAN-Gene-PROT
PRKD1-TRAN,PRKD1-PROT,internal link,Gene-TRAN-Gene-PROT
PRKD2-TRAN,PRKD2-PROT,internal link,Gene-TRAN-Gene-PROT
PRKD3-TRAN,PRKD3-PROT,internal link,Gene-TRAN-Gene-PROT
PRKG1-TRAN,PRKG1-PROT,internal link,Gene-TRAN-Gene-PROT
PRKG2-TRAN,PRKG2-PROT,internal link,Gene-TRAN-Gene-PROT
PRL-TRAN,PRL-PROT,internal link,Gene-TRAN-Gene-PROT
PRLR-TRAN,PRLR-PROT,internal link,Gene-TRAN-Gene-PROT
PRMT1-TRAN,PRMT1-PROT,internal link,Gene-TRAN-Gene-PROT
PRR5-TRAN,PRR5-PROT,internal link,Gene-TRAN-Gene-PROT
PSEN1-TRAN,PSEN1-PROT,internal link,Gene-TRAN-Gene-PROT
PSEN2-TRAN,PSEN2-PROT,internal link,Gene-TRAN-Gene-PROT
PSENEN-TRAN,PSENEN-PROT,internal link,Gene-TRAN-Gene-PROT
PSTPIP1-TRAN,PSTPIP1-PROT,internal link,Gene-TRAN-Gene-PROT
PTAFR-TRAN,PTAFR-PROT,internal link,Gene-TRAN-Gene-PROT
PTCH1-TRAN,PTCH1-PROT,internal link,Gene-TRAN-Gene-PROT
PTCH2-TRAN,PTCH2-PROT,internal link,Gene-TRAN-Gene-PROT
PTCRA-TRAN,PTCRA-PROT,internal link,Gene-TRAN-Gene-PROT
PTEN-TRAN,PTEN-PROT,internal link,Gene-TRAN-Gene-PROT
PTGER1-TRAN,PTGER1-PROT,internal link,Gene-TRAN-Gene-PROT
PTGER2-TRAN,PTGER2-PROT,internal link,Gene-TRAN-Gene-PROT
PTGER3-TRAN,PTGER3-PROT,internal link,Gene-TRAN-Gene-PROT
PTGFR-TRAN,PTGFR-PROT,internal link,Gene-TRAN-Gene-PROT
PTGS2-TRAN,PTGS2-PROT,internal link,Gene-TRAN-Gene-PROT
PTK2-TRAN,PTK2-PROT,internal link,Gene-TRAN-Gene-PROT
PTK2B-TRAN,PTK2B-PROT,internal link,Gene-TRAN-Gene-PROT
PTPN1-TRAN,PTPN1-PROT,internal link,Gene-TRAN-Gene-PROT
PTPN11-TRAN,PTPN11-PROT,internal link,Gene-TRAN-Gene-PROT
PTPN2-TRAN,PTPN2-PROT,internal link,Gene-TRAN-Gene-PROT
PTPN5-TRAN,PTPN5-PROT,internal link,Gene-TRAN-Gene-PROT
PTPN6-TRAN,PTPN6-PROT,internal link,Gene-TRAN-Gene-PROT
PTPN7-TRAN,PTPN7-PROT,internal link,Gene-TRAN-Gene-PROT
PTPRC-TRAN,PTPRC-PROT,internal link,Gene-TRAN-Gene-PROT
PTPRF-TRAN,PTPRF-PROT,internal link,Gene-TRAN-Gene-PROT
PTPRR-TRAN,PTPRR-PROT,internal link,Gene-TRAN-Gene-PROT
PXN-TRAN,PXN-PROT,internal link,Gene-TRAN-Gene-PROT
PYCARD-TRAN,PYCARD-PROT,internal link,Gene-TRAN-Gene-PROT
PYDC1-TRAN,PYDC1-PROT,internal link,Gene-TRAN-Gene-PROT
PYDC2-TRAN,PYDC2-PROT,internal link,Gene-TRAN-Gene-PROT
PYGB-TRAN,PYGB-PROT,internal link,Gene-TRAN-Gene-PROT
PYGL-TRAN,PYGL-PROT,internal link,Gene-TRAN-Gene-PROT
PYGM-TRAN,PYGM-PROT,internal link,Gene-TRAN-Gene-PROT
RAB10-TRAN,RAB10-PROT,internal link,Gene-TRAN-Gene-PROT
RAB11B-TRAN,RAB11B-PROT,internal link,Gene-TRAN-Gene-PROT
RAB14-TRAN,RAB14-PROT,internal link,Gene-TRAN-Gene-PROT
RAB2A-TRAN,RAB2A-PROT,internal link,Gene-TRAN-Gene-PROT
RAB5A-TRAN,RAB5A-PROT,internal link,Gene-TRAN-Gene-PROT
RAB5B-TRAN,RAB5B-PROT,internal link,Gene-TRAN-Gene-PROT
RAB5C-TRAN,RAB5C-PROT,internal link,Gene-TRAN-Gene-PROT
RAB8A-TRAN,RAB8A-PROT,internal link,Gene-TRAN-Gene-PROT
RAC1-TRAN,RAC1-PROT,internal link,Gene-TRAN-Gene-PROT
RAC2-TRAN,RAC2-PROT,internal link,Gene-TRAN-Gene-PROT
RAC3-TRAN,RAC3-PROT,internal link,Gene-TRAN-Gene-PROT
RAF1-TRAN,RAF1-PROT,internal link,Gene-TRAN-Gene-PROT
RAG1-TRAN,RAG1-PROT,internal link,Gene-TRAN-Gene-PROT
RAG2-TRAN,RAG2-PROT,internal link,Gene-TRAN-Gene-PROT
RALA-TRAN,RALA-PROT,internal link,Gene-TRAN-Gene-PROT
RALB-TRAN,RALB-PROT,internal link,Gene-TRAN-Gene-PROT
RALBP1-TRAN,RALBP1-PROT,internal link,Gene-TRAN-Gene-PROT
RALGDS-TRAN,RALGDS-PROT,internal link,Gene-TRAN-Gene-PROT
RAP1A-TRAN,RAP1A-PROT,internal link,Gene-TRAN-Gene-PROT
RAP1B-TRAN,RAP1B-PROT,internal link,Gene-TRAN-Gene-PROT
RAP1GAP-TRAN,RAP1GAP-PROT,internal link,Gene-TRAN-Gene-PROT
RAPGEF1-TRAN,RAPGEF1-PROT,internal link,Gene-TRAN-Gene-PROT
RAPGEF2-TRAN,RAPGEF2-PROT,internal link,Gene-TRAN-Gene-PROT
RAPGEF3-TRAN,RAPGEF3-PROT,internal link,Gene-TRAN-Gene-PROT
RAPGEF4-TRAN,RAPGEF4-PROT,internal link,Gene-TRAN-Gene-PROT
RAPGEF5-TRAN,RAPGEF5-PROT,internal link,Gene-TRAN-Gene-PROT
RAPGEF6-TRAN,RAPGEF6-PROT,internal link,Gene-TRAN-Gene-PROT
RARA-TRAN,RARA-PROT,internal link,Gene-TRAN-Gene-PROT
RASA1-TRAN,RASA1-PROT,internal link,Gene-TRAN-Gene-PROT
RASA2-TRAN,RASA2-PROT,internal link,Gene-TRAN-Gene-PROT
RASA3-TRAN,RASA3-PROT,internal link,Gene-TRAN-Gene-PROT
RASA4-TRAN,RASA4-PROT,internal link,Gene-TRAN-Gene-PROT
RASA4B-TRAN,RASA4B-PROT,internal link,Gene-TRAN-Gene-PROT
RASAL1-TRAN,RASAL1-PROT,internal link,Gene-TRAN-Gene-PROT
RASAL2-TRAN,RASAL2-PROT,internal link,Gene-TRAN-Gene-PROT
RASAL3-TRAN,RASAL3-PROT,internal link,Gene-TRAN-Gene-PROT
RASGRF1-TRAN,RASGRF1-PROT,internal link,Gene-TRAN-Gene-PROT
RASGRF2-TRAN,RASGRF2-PROT,internal link,Gene-TRAN-Gene-PROT
RASGRP1-TRAN,RASGRP1-PROT,internal link,Gene-TRAN-Gene-PROT
RASGRP2-TRAN,RASGRP2-PROT,internal link,Gene-TRAN-Gene-PROT
RASGRP3-TRAN,RASGRP3-PROT,internal link,Gene-TRAN-Gene-PROT
RASGRP4-TRAN,RASGRP4-PROT,internal link,Gene-TRAN-Gene-PROT
RASSF1-TRAN,RASSF1-PROT,internal link,Gene-TRAN-Gene-PROT
RASSF2-TRAN,RASSF2-PROT,internal link,Gene-TRAN-Gene-PROT
RASSF4-TRAN,RASSF4-PROT,internal link,Gene-TRAN-Gene-PROT
RASSF5-TRAN,RASSF5-PROT,internal link,Gene-TRAN-Gene-PROT
RASSF6-TRAN,RASSF6-PROT,internal link,Gene-TRAN-Gene-PROT
RBCK1-TRAN,RBCK1-PROT,internal link,Gene-TRAN-Gene-PROT
RBL1-TRAN,RBL1-PROT,internal link,Gene-TRAN-Gene-PROT
RBL2-TRAN,RBL2-PROT,internal link,Gene-TRAN-Gene-PROT
RBPJ-TRAN,RBPJ-PROT,internal link,Gene-TRAN-Gene-PROT
RBPJL-TRAN,RBPJL-PROT,internal link,Gene-TRAN-Gene-PROT
RBX1-TRAN,RBX1-PROT,internal link,Gene-TRAN-Gene-PROT
RCAN1-TRAN,RCAN1-PROT,internal link,Gene-TRAN-Gene-PROT
RCAN2-TRAN,RCAN2-PROT,internal link,Gene-TRAN-Gene-PROT
RCHY1-TRAN,RCHY1-PROT,internal link,Gene-TRAN-Gene-PROT
REL-TRAN,REL-PROT,internal link,Gene-TRAN-Gene-PROT
RELA-TRAN,RELA-PROT,internal link,Gene-TRAN-Gene-PROT
RELB-TRAN,RELB-PROT,internal link,Gene-TRAN-Gene-PROT
RELN-TRAN,RELN-PROT,internal link,Gene-TRAN-Gene-PROT
RET-TRAN,RET-PROT,internal link,Gene-TRAN-Gene-PROT
RFNG-TRAN,RFNG-PROT,internal link,Gene-TRAN-Gene-PROT
RGL1-TRAN,RGL1-PROT,internal link,Gene-TRAN-Gene-PROT
RGL2-TRAN,RGL2-PROT,internal link,Gene-TRAN-Gene-PROT
RGMA-TRAN,RGMA-PROT,internal link,Gene-TRAN-Gene-PROT
RGMB-TRAN,RGMB-PROT,internal link,Gene-TRAN-Gene-PROT
RGS14-TRAN,RGS14-PROT,internal link,Gene-TRAN-Gene-PROT
RGS2-TRAN,RGS2-PROT,internal link,Gene-TRAN-Gene-PROT
RHEB-TRAN,RHEB-PROT,internal link,Gene-TRAN-Gene-PROT
RHOA-TRAN,RHOA-PROT,internal link,Gene-TRAN-Gene-PROT
RHOQ-TRAN,RHOQ-PROT,internal link,Gene-TRAN-Gene-PROT
RICTOR-TRAN,RICTOR-PROT,internal link,Gene-TRAN-Gene-PROT
RIN1-TRAN,RIN1-PROT,internal link,Gene-TRAN-Gene-PROT
RIPK1-TRAN,RIPK1-PROT,internal link,Gene-TRAN-Gene-PROT
RIPK2-TRAN,RIPK2-PROT,internal link,Gene-TRAN-Gene-PROT
RIPK3-TRAN,RIPK3-PROT,internal link,Gene-TRAN-Gene-PROT
RLN1-TRAN,RLN1-PROT,internal link,Gene-TRAN-Gene-PROT
RLN2-TRAN,RLN2-PROT,internal link,Gene-TRAN-Gene-PROT
RLN3-TRAN,RLN3-PROT,internal link,Gene-TRAN-Gene-PROT
RNASEL-TRAN,RNASEL-PROT,internal link,Gene-TRAN-Gene-PROT
RNF125-TRAN,RNF125-PROT,internal link,Gene-TRAN-Gene-PROT
RNF152-TRAN,RNF152-PROT,internal link,Gene-TRAN-Gene-PROT
RNF31-TRAN,RNF31-PROT,internal link,Gene-TRAN-Gene-PROT
RNF43-TRAN,RNF43-PROT,internal link,Gene-TRAN-Gene-PROT
ROCK1-TRAN,ROCK1-PROT,internal link,Gene-TRAN-Gene-PROT
ROCK2-TRAN,ROCK2-PROT,internal link,Gene-TRAN-Gene-PROT
ROR1-TRAN,ROR1-PROT,internal link,Gene-TRAN-Gene-PROT
ROR2-TRAN,ROR2-PROT,internal link,Gene-TRAN-Gene-PROT
RPRM-TRAN,RPRM-PROT,internal link,Gene-TRAN-Gene-PROT
RPS6-TRAN,RPS6-PROT,internal link,Gene-TRAN-Gene-PROT
RPS6KA1-TRAN,RPS6KA1-PROT,internal link,Gene-TRAN-Gene-PROT
RPS6KA2-TRAN,RPS6KA2-PROT,internal link,Gene-TRAN-Gene-PROT
RPS6KA3-TRAN,RPS6KA3-PROT,internal link,Gene-TRAN-Gene-PROT
RPS6KA4-TRAN,RPS6KA4-PROT,internal link,Gene-TRAN-Gene-PROT
RPS6KA5-TRAN,RPS6KA5-PROT,internal link,Gene-TRAN-Gene-PROT
RPS6KA6-TRAN,RPS6KA6-PROT,internal link,Gene-TRAN-Gene-PROT
RPS6KB1-TRAN,RPS6KB1-PROT,internal link,Gene-TRAN-Gene-PROT
RPS6KB2-TRAN,RPS6KB2-PROT,internal link,Gene-TRAN-Gene-PROT
RPTOR-TRAN,RPTOR-PROT,internal link,Gene-TRAN-Gene-PROT
RRAGA-TRAN,RRAGA-PROT,internal link,Gene-TRAN-Gene-PROT
RRAGB-TRAN,RRAGB-PROT,internal link,Gene-TRAN-Gene-PROT
RRAGC-TRAN,RRAGC-PROT,internal link,Gene-TRAN-Gene-PROT
RRAGD-TRAN,RRAGD-PROT,internal link,Gene-TRAN-Gene-PROT
